Customer ID,recency,frequency,monetary,cluster
13147.0,9.0,4,712.8,0
13148.0,28.0,26,8621.81,0
13149.0,13.0,4,1676.06,0
13150.0,483.0,3,449.97,1
13151.0,295.0,3,2580.74,1
13152.0,416.0,7,2146.38,1
13153.0,5.0,1,486.22,0
13154.0,398.0,3,1624.84,1
13155.0,32.0,6,1750.18,0
13156.0,384.0,3,1586.54,1
13157.0,48.0,9,5687.36,0
13158.0,94.0,5,1508.18,0
13159.0,8.0,4,1437.85,0
13160.0,21.0,1,91.8,0
13161.0,312.0,2,478.88,1
13162.0,121.0,16,9275.49,0
13163.0,609.0,1,17.65,1
13164.0,568.0,2,372.2,1
13165.0,45.0,3,1451.16,0
13166.0,282.0,2,884.18,1
13167.0,18.0,5,1125.15,0
13168.0,35.0,5,1875.31,0
13169.0,63.0,3,840.08,0
13170.0,26.0,1,116.01,0
13171.0,21.0,3,468.41,0
13172.0,399.0,1,69.6,1
13173.0,3.0,11,2639.35,0
13174.0,15.0,12,9494.84,0
13175.0,581.0,2,831.45,1
13176.0,45.0,1,492.84,0
13177.0,64.0,2,512.2,0
13178.0,25.0,21,14059.19,0
13179.0,618.0,1,572.31,1
13180.0,606.0,1,86.1,1
13181.0,380.0,1,359.69,1
13182.0,44.0,1,121.18,0
13183.0,7.0,15,7036.18,0
13184.0,14.0,10,1701.29,0
13185.0,267.0,1,71.4,1
13186.0,39.0,3,1575.89,0
13187.0,336.0,4,367.01,1
13188.0,10.0,1,114.6,0
13189.0,18.0,2,260.68,0
13190.0,543.0,3,570.66,1
13191.0,657.0,1,164.69,1
13192.0,94.0,6,2558.58,0
13193.0,60.0,1,117.88,0
13194.0,135.0,2,472.78,0
13195.0,413.0,1,172.38,1
13196.0,10.0,7,3068.84,0
13197.0,609.0,1,373.01,1
13198.0,9.0,8,4974.23,0
13199.0,3.0,67,16432.89,0
13200.0,18.0,4,870.09,0
13201.0,501.0,4,1240.61,1
13202.0,393.0,7,1580.3,1
13203.0,9.0,10,2648.25,0
13204.0,730.0,1,966.66,1
13205.0,442.0,1,2803.2,1
13206.0,399.0,13,8377.32,1
13207.0,14.0,4,535.86,0
13208.0,58.0,9,1988.5,0
13209.0,29.0,13,8509.51,0
13210.0,93.0,1,353.48,0
13211.0,9.0,10,2729.32,0
13212.0,19.0,3,788.08,0
13213.0,56.0,11,3851.52,0
13214.0,417.0,7,3264.23,1
13215.0,401.0,1,81.6,1
13216.0,267.0,1,333.74,1
13217.0,121.0,4,666.48,0
13218.0,126.0,1,62.64,0
13219.0,617.0,1,76.23,1
13220.0,77.0,5,1336.09,0
13221.0,239.0,2,847.41,0
13222.0,576.0,1,88.5,1
13223.0,199.0,6,969.12,0
13224.0,59.0,2,2155.95,0
13225.0,2.0,16,16260.07,0
13226.0,272.0,2,312.46,1
13227.0,201.0,1,257.7,0
13228.0,80.0,1,358.0,0
13229.0,225.0,1,160.95,0
13230.0,3.0,30,6360.78,0
13232.0,12.0,7,1357.6,0
13233.0,73.0,4,1176.46,0
13234.0,672.0,2,356.95,1
13235.0,211.0,1,1031.07,0
13236.0,24.0,2,744.85,0
13237.0,387.0,1,643.0,1
13238.0,16.0,6,1006.63,0
13239.0,261.0,5,1594.69,0
13240.0,95.0,8,1738.52,0
13241.0,411.0,1,115.58,1
13242.0,111.0,7,699.4,0
13243.0,202.0,5,1278.04,0
13244.0,92.0,1,121.74,0
13245.0,50.0,2,989.22,0
13246.0,17.0,11,3387.43,0
13247.0,17.0,4,501.12,0
13248.0,124.0,2,465.68,0
13249.0,91.0,9,1608.93,0
13250.0,460.0,2,256.04,1
13251.0,401.0,1,252.68,1
13252.0,393.0,2,399.3,1
13253.0,156.0,4,2951.11,0
13254.0,375.0,1,51.41,1
13255.0,8.0,3,904.46,0
13256.0,13.0,1,0.0,0
13257.0,435.0,1,149.75,1
13258.0,11.0,5,1035.18,0
13259.0,61.0,9,1433.38,0
13260.0,60.0,1,557.62,0
13261.0,268.0,2,944.1,1
13262.0,262.0,3,573.45,1
13263.0,0.0,39,8704.69,0
13264.0,442.0,1,722.56,1
13265.0,52.0,5,2107.66,0
13266.0,10.0,19,6135.04,0
13267.0,2.0,36,9758.26,0
13268.0,17.0,11,3214.69,0
13269.0,0.0,28,8891.7,0
13270.0,365.0,1,1180.0,1
13271.0,36.0,1,217.38,0
13272.0,30.0,2,276.56,0
13273.0,112.0,1,138.98,0
13274.0,408.0,1,360.85,1
13275.0,383.0,2,241.66,1
13276.0,63.0,5,1939.26,0
13277.0,15.0,7,523.3,0
13278.0,40.0,4,1435.85,0
13279.0,77.0,1,137.75,0
13280.0,121.0,7,2322.63,0
13281.0,438.0,1,350.85,1
13282.0,17.0,4,1313.19,0
13283.0,59.0,4,373.36,0
13284.0,330.0,1,201.19,1
13285.0,22.0,6,3364.59,0
13286.0,599.0,1,734.91,1
13287.0,602.0,3,781.59,1
13288.0,442.0,5,927.61,1
13289.0,723.0,1,307.95,1
13290.0,437.0,1,208.63,1
13291.0,155.0,11,3320.84,0
13292.0,38.0,5,994.51,0
13293.0,391.0,6,1192.94,1
13294.0,189.0,3,1689.53,0
13295.0,359.0,4,1101.97,1
13296.0,136.0,6,792.51,0
13297.0,7.0,7,4368.62,0
13298.0,0.0,1,360.0,0
13299.0,267.0,3,1218.7,1
13300.0,168.0,3,1285.51,0
13301.0,103.0,4,618.09,0
13302.0,154.0,2,159.2,0
13303.0,399.0,1,61.72,1
13304.0,350.0,4,1217.99,1
13305.0,3.0,16,3754.71,0
13306.0,429.0,1,53.65,1
13307.0,119.0,3,273.34,0
13308.0,22.0,4,1670.37,0
13309.0,6.0,6,1706.37,0
13310.0,27.0,5,1541.2,0
13311.0,3.0,2,598.57,0
13312.0,450.0,1,124.75,1
13313.0,21.0,12,3445.32,0
13314.0,1.0,3,775.94,0
13315.0,688.0,1,310.26,1
13316.0,36.0,10,13191.57,0
13317.0,65.0,19,6486.091,0
13318.0,0.0,3,640.76,0
13319.0,4.0,58,22082.5,0
13320.0,77.0,6,2228.1,0
13321.0,71.0,2,567.36,0
13322.0,16.0,1,199.48,0
13323.0,2.0,5,787.85,0
13324.0,35.0,18,10513.47,0
13325.0,81.0,1,675.3,0
13326.0,431.0,1,281.76,1
13327.0,38.0,20,9879.48,0
13328.0,315.0,1,1308.48,1
13329.0,31.0,8,5112.97,0
13330.0,92.0,6,2806.18,0
13331.0,401.0,1,262.4,1
13332.0,13.0,1,350.9,0
13333.0,410.0,3,1015.74,1
13334.0,81.0,5,6263.75,0
13336.0,76.0,1,795.12,0
13337.0,545.0,1,1575.26,1
13338.0,157.0,4,2445.62,0
13339.0,200.0,1,860.12,0
13340.0,44.0,12,22100.56,0
13341.0,260.0,1,775.85,1
13343.0,177.0,1,353.43,0
13344.0,67.0,3,2543.72,0
13345.0,287.0,1,389.5,1
13346.0,462.0,6,299.4,1
13347.0,69.0,1,341.36,0
13348.0,63.0,1,233.76,0
13349.0,10.0,1,247.32,0
13350.0,15.0,2,979.12,0
13351.0,65.0,1,373.94,0
13352.0,59.0,1,397.98,0
13354.0,70.0,1,743.53,0
13355.0,121.0,1,674.7,0
13356.0,79.0,1,768.24,0
13357.0,256.0,5,3838.36,0
13358.0,268.0,1,439.03,1
13359.0,63.0,2,1043.31,0
13360.0,431.0,4,1553.65,1
13361.0,471.0,2,1450.5,1
13362.0,8.0,7,5394.07,0
13363.0,17.0,3,1723.86,0
13364.0,70.0,1,134.96,0
13365.0,33.0,2,2225.37,0
13366.0,49.0,1,56.16,0
13367.0,431.0,1,510.2,1
13368.0,256.0,4,1121.5,0
13369.0,365.0,1,616.56,1
13370.0,371.0,1,1509.74,1
13371.0,504.0,2,2297.66,1
13372.0,89.0,1,378.64,0
13373.0,60.0,6,7587.19,0
13374.0,414.0,2,422.8,1
13375.0,88.0,2,1792.23,0
13376.0,98.0,3,1019.76,0
13377.0,396.0,2,1552.88,1
13379.0,25.0,3,572.56,0
13380.0,432.0,1,62.4,1
13381.0,31.0,12,8224.37,0
13382.0,280.0,5,1387.58,1
13383.0,543.0,1,305.28,1
13384.0,30.0,11,6680.83,0
13385.0,329.0,1,534.57,1
13386.0,413.0,2,835.46,1
13387.0,416.0,1,189.44,1
13388.0,130.0,3,1185.65,0
13389.0,10.0,3,797.96,0
13390.0,74.0,1,544.08,0
13391.0,203.0,1,59.8,0
13392.0,676.0,1,91.14,1
13393.0,583.0,4,1131.45,1
13394.0,1.0,19,6621.7,0
13395.0,184.0,3,1180.23,0
13396.0,28.0,2,1360.99,0
13397.0,72.0,10,3191.87,0
13398.0,191.0,2,670.34,0
13399.0,463.0,3,275.4,1
13400.0,582.0,1,310.83,1
13402.0,126.0,4,1535.13,0
13403.0,17.0,3,229.5,0
13404.0,0.0,2,252.49,0
13405.0,73.0,6,1213.811,0
13406.0,426.0,2,568.92,1
13407.0,578.0,3,2244.7,1
13408.0,1.0,106,51733.462,0
13410.0,23.0,9,2201.96,0
13411.0,106.0,1,213.55,0
13412.0,619.0,1,487.35,1
13413.0,639.0,6,429.44,1
13414.0,133.0,6,2494.14,0
13415.0,472.0,4,800.67,1
13416.0,43.0,3,940.8,0
13417.0,4.0,6,1669.49,0
13418.0,11.0,31,12233.6,0
13419.0,63.0,1,221.06,0
13420.0,149.0,2,159.85,0
13421.0,39.0,8,4103.12,0
13422.0,63.0,1,2626.3,0
13423.0,428.0,1,217.03,1
13424.0,449.0,1,572.77,1
13425.0,107.0,5,3403.63,0
13426.0,0.0,22,8167.38,0
13427.0,18.0,6,1006.53,0
13428.0,9.0,3,499.98,0
13429.0,10.0,4,1006.8,0
13430.0,18.0,2,679.45,0
13431.0,66.0,8,3316.24,0
13432.0,570.0,2,439.1,1
13433.0,500.0,4,658.32,1
13434.0,73.0,5,1666.86,0
13435.0,4.0,9,4475.23,0
13436.0,1.0,1,196.89,0
13437.0,13.0,7,3408.06,0
13438.0,546.0,1,46.5,1
13439.0,254.0,3,986.61,0
13440.0,422.0,7,1295.25,1
13441.0,91.0,2,720.9,0
13442.0,666.0,3,419.87,1
13443.0,448.0,6,1280.16,1
13444.0,373.0,2,631.68,1
13445.0,625.0,1,241.9,1
13446.0,429.0,11,3881.89,1
13447.0,22.0,3,1129.14,0
13448.0,16.0,13,9240.87,0
13449.0,23.0,1,291.88,0
13450.0,26.0,13,4120.04,0
13451.0,25.0,11,7190.92,0
13452.0,258.0,3,729.8,1
13453.0,165.0,3,781.69,0
13454.0,640.0,1,219.87,1
13455.0,24.0,6,2905.93,0
13456.0,17.0,6,1766.72,0
13457.0,688.0,2,148.22,1
13458.0,6.0,16,11959.27,0
13459.0,624.0,2,1160.41,1
13460.0,28.0,2,183.44,0
13461.0,38.0,6,4160.0,0
13462.0,252.0,5,1153.85,0
13464.0,57.0,6,3097.64,0
13465.0,445.0,2,931.12,1
13466.0,183.0,5,1013.35,0
13467.0,10.0,2,1083.71,0
13468.0,1.0,72,13390.51,0
13469.0,652.0,1,82.4,1
13470.0,98.0,2,165.0,0
13471.0,0.0,4,2531.58,0
13472.0,463.0,2,592.24,1
13473.0,60.0,8,2657.76,0
13474.0,235.0,3,663.79,0
13475.0,190.0,4,1431.78,0
13476.0,178.0,5,2061.47,0
13477.0,37.0,11,2834.17,0
13478.0,468.0,5,2215.78,1
13479.0,200.0,4,851.37,0
13480.0,416.0,2,627.82,1
13481.0,45.0,11,3830.84,0
13482.0,231.0,2,336.09,0
13483.0,65.0,1,140.34,0
13484.0,240.0,3,790.72,0
13485.0,232.0,11,3019.22,0
13486.0,77.0,3,1122.41,0
13487.0,57.0,5,846.87,0
13488.0,16.0,23,15587.88,0
13489.0,104.0,4,449.52,0
13490.0,653.0,1,154.25,1
13491.0,51.0,27,4566.56,0
13492.0,135.0,3,1269.84,0
13493.0,274.0,2,618.63,1
13494.0,311.0,1,316.26,1
13495.0,7.0,10,5374.26,0
13496.0,10.0,2,653.33,0
13497.0,282.0,6,1320.33,1
13498.0,729.0,1,327.38,1
13499.0,17.0,5,1159.11,0
13500.0,22.0,4,1466.3,0
13501.0,287.0,3,2885.11,1
13502.0,16.0,5,780.5,0
13503.0,70.0,6,1905.39,0
13504.0,63.0,1,295.93,0
13505.0,72.0,4,4393.63,0
13506.0,315.0,5,1639.2,1
13507.0,2.0,4,2479.16,0
13508.0,243.0,2,287.05,0
13509.0,8.0,8,1114.72,0
13510.0,0.0,11,4558.29,0
13511.0,676.0,1,282.76,1
13512.0,260.0,4,713.39,1
13513.0,126.0,3,824.59,0
13514.0,73.0,4,815.9,0
13515.0,72.0,6,1265.82,0
13516.0,20.0,4,1685.26,0
13517.0,59.0,3,2128.42,0
13518.0,85.0,1,659.44,0
13519.0,77.0,2,343.21,0
13520.0,58.0,11,6909.4,0
13521.0,0.0,3,1093.65,0
13522.0,29.0,1,125.8,0
13523.0,32.0,6,5101.52,0
13524.0,40.0,5,680.18,0
13525.0,14.0,2,628.78,0
13526.0,737.0,2,1182.0,1
13527.0,33.0,12,4683.74,0
13529.0,78.0,2,307.76,0
13530.0,633.0,1,402.98,1
13531.0,204.0,6,1738.52,0
13532.0,33.0,1,210.31,0
13533.0,182.0,3,270.79,0
13534.0,1.0,35,7720.9,0
13535.0,402.0,1,89.5,1
13536.0,0.0,7,3448.29,0
13537.0,425.0,2,717.85,1
13538.0,42.0,12,3112.73,0
13539.0,85.0,7,1569.36,0
13540.0,466.0,3,632.39,1
13541.0,426.0,2,785.25,1
13542.0,376.0,17,4006.17,1
13543.0,633.0,2,1439.61,1
13544.0,39.0,6,829.0,0
13545.0,390.0,2,374.64,1
13546.0,11.0,5,1092.14,0
13547.0,407.0,1,175.53,1
13548.0,95.0,3,908.99,0
13549.0,25.0,8,1005.8,0
13550.0,382.0,1,349.51,1
13551.0,318.0,2,244.2,1
13552.0,65.0,22,6978.92,0
13553.0,674.0,1,517.8,1
13554.0,379.0,7,1638.28,1
13555.0,73.0,13,8999.19,0
13556.0,428.0,2,200.82,1
13557.0,27.0,13,3032.26,0
13558.0,5.0,4,605.06,0
13559.0,512.0,2,990.0,1
13560.0,6.0,1,174.37,0
13561.0,215.0,11,1820.72,0
13562.0,81.0,8,4838.18,0
13563.0,83.0,2,777.53,0
13564.0,143.0,37,17249.55,0
13565.0,18.0,3,414.8,0
13566.0,40.0,5,1708.12,0
13567.0,427.0,4,1083.69,1
13568.0,172.0,1,192.85,0
13569.0,16.0,4,893.78,0
13570.0,242.0,1,239.49,0
13571.0,12.0,26,4546.54,0
13572.0,205.0,1,1384.25,0
13573.0,49.0,6,916.47,0
13574.0,410.0,1,421.25,1
13575.0,22.0,5,732.07,0
13576.0,9.0,28,11551.74,0
13577.0,24.0,11,3489.28,0
13578.0,408.0,1,147.66,1
13579.0,14.0,5,1539.04,0
13580.0,405.0,1,107.75,1
13581.0,308.0,2,280.53,1
13582.0,389.0,2,241.68,1
13583.0,155.0,2,1445.031,0
13584.0,306.0,3,392.45,1
13585.0,530.0,3,684.54,1
13586.0,540.0,1,131.53,1
13587.0,63.0,4,1673.5,0
13588.0,15.0,9,2478.95,0
13589.0,14.0,6,1120.74,0
13590.0,10.0,18,6349.59,0
13591.0,64.0,7,2093.94,0
13592.0,35.0,4,247.96,0
13593.0,107.0,14,5523.69,0
13594.0,52.0,2,533.32,0
13595.0,516.0,3,818.22,1
13596.0,5.0,2,697.04,0
13597.0,399.0,2,396.71,1
13598.0,46.0,5,789.59,0
13599.0,0.0,33,10167.63,0
13600.0,311.0,2,518.42,1
13601.0,44.0,4,1185.14,0
13602.0,64.0,4,1025.17,0
13603.0,25.0,1,164.34,0
13604.0,658.0,1,717.62,1
13605.0,386.0,2,522.67,1
13606.0,28.0,3,280.54,0
13607.0,39.0,2,1078.31,0
13608.0,540.0,1,236.2,1
13609.0,592.0,1,167.35,1
13610.0,11.0,14,2175.88,0
13611.0,88.0,10,3319.53,0
13612.0,632.0,1,818.29,1
13613.0,452.0,5,1039.85,1
13614.0,23.0,6,2359.19,0
13615.0,318.0,8,6272.53,1
13616.0,567.0,2,288.1,1
13617.0,39.0,8,1278.75,0
13618.0,173.0,1,177.34,0
13619.0,544.0,2,231.69,1
13620.0,527.0,1,112.34,1
13621.0,116.0,1,213.85,0
13622.0,695.0,1,658.95,1
13623.0,30.0,10,2566.49,0
13624.0,387.0,1,462.08,1
13625.0,596.0,1,301.26,1
13626.0,252.0,2,707.04,1
13627.0,58.0,7,2245.9,0
13628.0,675.0,1,310.14,1
13629.0,22.0,19,13370.86,0
13630.0,4.0,7,2031.78,0
13631.0,99.0,11,3070.42,0
13632.0,24.0,8,3648.15,0
13634.0,32.0,16,5073.47,0
13635.0,67.0,4,2999.16,0
13636.0,36.0,5,949.12,0
13637.0,51.0,3,810.5,0
13638.0,15.0,1,122.64,0
13639.0,73.0,2,1346.27,0
13640.0,610.0,1,405.0,1
13641.0,640.0,5,1016.47,1
13642.0,215.0,4,514.72,0
13643.0,30.0,10,2156.77,0
13644.0,15.0,4,2624.26,0
13645.0,119.0,1,252.1,0
13646.0,399.0,2,326.25,1
13647.0,9.0,8,3071.68,0
13648.0,399.0,8,1764.02,1
13649.0,256.0,6,1678.88,0
13650.0,16.0,10,3288.0,0
13651.0,34.0,3,226.85,0
13652.0,45.0,5,2570.85,0
13653.0,487.0,1,152.2,1
13654.0,42.0,11,6308.0,0
13655.0,113.0,6,2280.51,0
13656.0,164.0,4,1078.85,0
13657.0,10.0,2,382.14,0
13658.0,9.0,9,6025.5,0
13659.0,205.0,12,4894.88,0
13660.0,399.0,1,314.59,1
13661.0,602.0,1,325.24,1
13662.0,85.0,11,2250.11,0
13663.0,178.0,5,2047.51,0
13665.0,385.0,3,1711.66,1
13666.0,59.0,5,127.9,0
13667.0,148.0,1,305.02,0
13668.0,2.0,35,13089.94,0
13669.0,50.0,3,413.55,0
13670.0,74.0,1,349.7,0
13671.0,394.0,1,194.95,1
13672.0,300.0,3,419.92,1
13673.0,18.0,2,396.92,0
13674.0,432.0,1,240.68,1
13675.0,150.0,2,486.82,0
13676.0,538.0,2,243.9,1
13677.0,404.0,2,556.19,1
13678.0,151.0,1,232.6,0
13679.0,493.0,3,281.26,1
13680.0,0.0,12,11435.67,0
13681.0,17.0,4,827.83,0
13682.0,186.0,1,59.5,0
13683.0,457.0,1,258.6,1
13684.0,285.0,4,596.98,1
13685.0,2.0,7,3119.44,0
13686.0,182.0,3,409.04,0
13687.0,437.0,1,11880.84,1
13688.0,634.0,1,375.5,1
13689.0,62.0,2,1259.5,0
13690.0,58.0,1,172.25,0
13691.0,395.0,1,212.78,1
13692.0,24.0,5,3114.4,0
13693.0,373.0,9,2011.82,1
13694.0,3.0,143,196482.81,2
13695.0,30.0,16,2770.73,0
13696.0,421.0,3,2020.4,1
13697.0,38.0,1,151.3,0
13698.0,596.0,2,465.53,1
13699.0,154.0,2,764.15,0
13700.0,25.0,13,2613.46,0
13701.0,446.0,1,161.0,1
13702.0,445.0,1,135.18,1
13703.0,317.0,2,425.56,1
13704.0,4.0,9,2308.06,0
13705.0,7.0,7,2035.33,0
13706.0,302.0,2,631.17,1
13707.0,266.0,5,3365.86,1
13708.0,270.0,1,296.88,1
13709.0,3.0,18,7591.75,0
13710.0,31.0,3,509.52,0
13711.0,218.0,9,1792.26,0
13712.0,246.0,2,766.42,0
13713.0,407.0,3,743.26,1
13714.0,464.0,1,161.35,1
13715.0,280.0,17,8483.29,0
13716.0,268.0,1,138.28,1
13717.0,31.0,8,1763.3,0
13718.0,245.0,2,306.55,0
13719.0,14.0,11,2815.25,0
13720.0,116.0,4,799.9,0
13721.0,35.0,2,741.54,0
13722.0,131.0,10,5635.41,0
13723.0,216.0,6,1209.2,0
13724.0,636.0,1,213.01,1
13725.0,49.0,8,1980.56,0
13726.0,38.0,2,1079.66,0
13727.0,28.0,8,1080.05,0
13728.0,36.0,16,2855.17,0
13729.0,435.0,3,724.73,1
13730.0,135.0,2,752.6,0
13731.0,218.0,2,610.59,0
13732.0,27.0,1,491.86,0
13733.0,410.0,2,487.03,1
13734.0,508.0,4,6701.64,1
13735.0,24.0,13,9813.22,0
13736.0,4.0,7,2766.21,0
13737.0,199.0,1,339.6,0
13738.0,395.0,1,440.93,1
13739.0,17.0,2,292.2,0
13740.0,240.0,5,1597.77,0
13741.0,71.0,3,668.43,0
13742.0,16.0,12,3131.02,0
13743.0,2.0,7,1341.6,0
13744.0,94.0,2,1156.36,0
13745.0,161.0,2,777.36,0
13746.0,413.0,1,176.69,1
13747.0,373.0,2,249.4,1
13748.0,95.0,9,2268.35,0
13750.0,53.0,11,3602.18,0
13751.0,287.0,1,296.25,1
13752.0,123.0,7,1590.73,0
13753.0,287.0,4,2094.57,1
13754.0,151.0,3,447.05,0
13755.0,3.0,9,2161.35,0
13756.0,1.0,23,9207.5,0
13757.0,674.0,1,195.55,1
13758.0,11.0,15,9416.98,0
13759.0,32.0,2,659.41,0
13760.0,53.0,5,1363.64,0
13761.0,49.0,6,1952.17,0
13762.0,218.0,5,2472.48,0
13763.0,62.0,3,5217.44,0
13764.0,70.0,6,2953.26,0
13765.0,652.0,1,352.821,1
13766.0,494.0,1,190.35,1
13767.0,1.0,73,35540.53,0
13768.0,726.0,2,875.97,1
13769.0,1.0,20,5800.42,0
13770.0,421.0,4,785.37,1
13771.0,63.0,9,5728.82,0
13772.0,33.0,8,3114.22,0
13773.0,396.0,2,301.54,1
13774.0,81.0,1,345.0,0
13775.0,590.0,1,1049.66,1
13776.0,427.0,2,623.98,1
13777.0,0.0,61,56478.42,0
13778.0,102.0,4,1124.49,0
13779.0,515.0,1,161.13,1
13780.0,6.0,3,735.82,0
13781.0,250.0,3,778.83,0
13782.0,12.0,13,1793.72,0
13783.0,487.0,4,1542.09,1
13784.0,9.0,14,2910.23,0
13785.0,428.0,4,542.49,1
13786.0,366.0,6,3358.94,1
13787.0,75.0,6,1222.5,0
13788.0,504.0,1,3.75,1
13789.0,387.0,1,239.46,1
13790.0,3.0,1,348.8,0
13791.0,127.0,2,1516.0,0
13792.0,65.0,3,383.95,0
13793.0,646.0,1,96.0,1
13794.0,546.0,1,126.03,1
13795.0,387.0,4,836.3,1
13796.0,498.0,1,289.7,1
13797.0,436.0,3,1179.45,1
13798.0,0.0,110,75836.87,2
13799.0,116.0,9,2803.57,0
13800.0,309.0,3,1679.56,1
13801.0,66.0,1,324.8,0
13802.0,138.0,19,26259.11,0
13803.0,254.0,3,1338.91,0
13804.0,30.0,9,3208.52,0
13805.0,51.0,2,924.6,0
13806.0,63.0,1,256.38,0
13807.0,366.0,3,534.8,1
13808.0,5.0,5,1747.66,0
13809.0,304.0,3,679.7,1
13810.0,28.0,3,1499.01,0
13811.0,183.0,3,814.5,0
13812.0,41.0,3,539.0,0
13813.0,39.0,8,2765.47,0
13814.0,91.0,3,2257.32,0
13815.0,21.0,8,7475.74,0
13816.0,23.0,2,571.67,0
13817.0,28.0,2,382.98,0
13818.0,429.0,1,61.28,1
13819.0,301.0,6,2642.35,1
13820.0,417.0,3,660.65,1
13821.0,144.0,6,1410.73,0
13822.0,5.0,2,632.0,0
13823.0,18.0,7,3403.45,0
13824.0,32.0,12,3314.76,0
13825.0,621.0,2,255.59,1
13826.0,175.0,1,189.5,0
13827.0,57.0,3,412.05,0
13828.0,21.0,1,209.49,0
13829.0,420.0,1,102.0,1
13830.0,581.0,1,156.85,1
13831.0,15.0,18,7023.58,0
13832.0,18.0,2,613.69,0
13833.0,158.0,2,701.36,0
13834.0,576.0,2,324.19,1
13835.0,24.0,7,1095.27,0
13836.0,398.0,2,620.37,1
13837.0,211.0,2,271.24,0
13838.0,5.0,10,1966.09,0
13839.0,485.0,1,139.95,1
13840.0,415.0,1,651.4,1
13841.0,252.0,1,85.0,1
13842.0,58.0,18,5629.91,0
13843.0,380.0,1,319.75,1
13844.0,10.0,1,361.62,0
13845.0,64.0,1,312.98,0
13846.0,24.0,4,1307.79,0
13847.0,719.0,1,310.72,1
13848.0,91.0,8,3335.0,0
13849.0,51.0,5,3469.3,0
13850.0,128.0,1,1595.48,0
13851.0,95.0,8,4606.46,0
13852.0,610.0,1,187.35,1
13853.0,56.0,1,1090.14,0
13854.0,8.0,39,12253.96,0
13855.0,500.0,4,1310.34,1
13856.0,168.0,11,1142.03,0
13857.0,392.0,6,1001.01,1
13858.0,56.0,1,216.17,0
13859.0,325.0,2,515.86,1
13860.0,0.0,5,1245.9,0
13861.0,428.0,2,273.26,1
13862.0,17.0,9,2556.09,0
13863.0,247.0,4,1239.55,0
13864.0,386.0,1,662.4,1
13865.0,57.0,4,501.56,0
13866.0,73.0,1,145.67,0
13867.0,30.0,3,1015.29,0
13868.0,6.0,2,3192.54,0
13869.0,122.0,10,8111.57,0
13870.0,1.0,15,5712.08,0
13871.0,22.0,17,7885.85,0
13872.0,526.0,3,919.57,1
13873.0,119.0,8,1038.92,0
13874.0,357.0,7,2049.15,1
13875.0,53.0,14,4814.37,0
13876.0,63.0,1,122.7,0
13877.0,85.0,3,449.68,0
13878.0,54.0,4,2473.06,0
13879.0,645.0,1,395.5,1
13880.0,20.0,17,4391.66,0
13881.0,3.0,43,45179.1,0
13882.0,2.0,5,1191.13,0
13883.0,10.0,15,6560.02,0
13884.0,6.0,10,1888.48,0
13885.0,188.0,2,506.8,0
13886.0,70.0,1,243.56,0
13887.0,203.0,1,349.55,0
13888.0,119.0,7,2169.05,0
13889.0,92.0,6,1991.23,0
13890.0,0.0,14,2927.38,0
13891.0,377.0,3,863.56,1
13892.0,26.0,6,1267.65,0
13893.0,297.0,1,821.1,1
13894.0,23.0,3,564.62,0
13895.0,27.0,6,4008.52,0
13896.0,625.0,1,388.55,1
13897.0,49.0,3,1160.72,0
13898.0,325.0,2,686.4,1
13899.0,15.0,2,388.52,0
13900.0,182.0,6,1610.59,0
13901.0,71.0,15,5676.34,0
13902.0,631.0,5,34095.26,1
13903.0,399.0,1,165.45,1
13904.0,36.0,2,332.64,0
13905.0,732.0,1,312.65,1
13906.0,408.0,1,42.0,1
13907.0,691.0,1,136.8,1
13908.0,79.0,4,2369.55,0
13909.0,422.0,2,286.6,1
13911.0,56.0,20,4234.99,0
13912.0,423.0,1,124.95,1
13913.0,506.0,1,42.22,1
13914.0,11.0,2,626.45,0
13915.0,393.0,1,70.8,1
13916.0,463.0,4,1275.81,1
13917.0,49.0,2,272.04,0
13918.0,49.0,2,1212.84,0
13919.0,58.0,4,1360.68,0
13920.0,431.0,4,1774.68,1
13921.0,401.0,4,730.7,1
13922.0,351.0,3,865.2,1
13923.0,53.0,1,351.13,0
13924.0,1.0,6,1838.85,0
13925.0,92.0,4,678.25,0
13926.0,22.0,1,223.85,0
13927.0,74.0,2,708.26,0
13928.0,10.0,4,464.57,0
13929.0,168.0,11,3494.1,0
13930.0,57.0,2,337.34,0
13931.0,95.0,11,5257.38,0
13932.0,294.0,1,307.4,1
13933.0,108.0,2,608.79,0
13934.0,263.0,1,922.1,1
13935.0,596.0,3,6116.92,1
13936.0,179.0,3,939.66,0
13937.0,168.0,2,880.13,0
13938.0,34.0,1,71.66,0
13939.0,22.0,7,1560.96,0
13940.0,16.0,4,839.14,0
13941.0,21.0,15,11122.3,0
13942.0,534.0,1,320.0,1
13943.0,577.0,1,246.54,1
13944.0,652.0,1,200.43,1
13945.0,394.0,2,854.15,1
13946.0,78.0,6,1876.23,0
13947.0,64.0,1,90.6,0
13948.0,360.0,4,548.76,1
13949.0,2.0,6,2427.32,0
13950.0,10.0,4,745.06,0
13951.0,175.0,3,674.45,0
13952.0,217.0,14,12823.521,0
13953.0,6.0,12,6640.68,0
13954.0,1.0,2,439.92,0
13955.0,153.0,3,545.17,0
13956.0,4.0,5,1026.42,0
13957.0,417.0,3,458.25,1
13958.0,379.0,8,4709.23,1
13959.0,78.0,6,1076.18,0
